,_HP_LLC_MAX,_HP_LLC_MEAN,_HP_LLC_MIN,_HP_MB_MAX,_HP_MB_MEAN,_HP_MB_MIN,_LP_LLC_MAX,_LP_LLC_MEAN,_LP_LLC_MIN,_LP_MB_MAX,_LP_MB_MEAN,_LP_MB_MIN,hp_instance,lp_instance,hp_llc,lp_llc,hp_workload,lp_workload,hp_mba,lp_mba,score,socket_IDI_MISC.WB_UPGRADE,hp_core_MEM_LOAD_RETIRED.L3_HIT,hp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT,hp_core_IDI_MISC.WB_UPGRADE,hp_core_IDI_MISC.WB_DOWNGRADE,hp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM,lp_core_metric_L2 misses trigger SFBINV exclusive forward line,lp_core_metric_L2 misses trigger SFBINV mod line,hp_core_xnps_hit_to_miss,hp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS,lp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM,lp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT,system_metric_L3_hit_rate_pct,lp_core_metric_L2 % of L2 evictions that are NOT allocated into L3,system_metric_CHA % cyles Fast asserted,lp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS,hp_core_metric_L2 misses trigger SFBINV exclusive forward line,hp_core_metric_L2 misses trigger SFBINV mod line,hp_core_metric_L2 % of L2 evictions that are NOT allocated into L3,system_metric_memory bandwidth total (MB/sec),hp_core_metric_L2_hit_rate_pct,hp_core_metric_L3_hit_rate_pct,lp_core_metric_L2_hit_rate_pct,lp_core_metric_L3_hit_rate_pct,system_UNC_M_RPQ_OCCUPANCY,system_UNC_M_RPQ_INSERTS,system_UNC_M_WPQ_INSERTS,system_UNC_M_WPQ_OCCUPANCY,system_metric_memory WPQ write latency (ns),system_metric_memory RPQ read latency (cycle)
rdt24_321111specjbbstream10040.sh,35616,31337.1344743,18256,5313,1927.26687042,0,15904,5164.32273839,2464,15904,9322.46625917,0,24,32,11,1,specjbb,stream,100,40,107034.81,43129400.87708128,2160482.34385,2047.45065267,3495839.42663,2442957.01279,45215.1220961,0.044589629047,0.0326823422437,,283.938251481,6695.11232385,155.551490825,66.21823747687611,98.1107464578,22.26408449098584,155.016574841,0.0403811557058,0.064848960307,35.2149634264,31163.77700913287,53.7869359861,64.3496440497,41.9364233625,64.98941277770001,22738857199.23366,325105685.2562789,176030394.8209394,52032073010.92204,553.8514447470992,72.57732255359625
rdt24_321111specjbbstream10050.sh,35392,31389.7114914,19712,5176.7,1998.27762836,0,15680,5241.27139364,2688,15680,10129.2506112,0,24,32,11,1,specjbb,stream,100,50,110947.03,44541413.84390561,2319725.49737,1840.89909474,3617359.32238,2529071.87681,45048.2836056,0.04690394808180001,0.0333286353826,,283.56982777,6500.00409624,133.003433072,63.90273988020058,98.2049102057,21.07604889087705,140.251331323,0.04341526972900001,0.0641144636627,35.4649426818,29610.94431854864,54.0027702815,65.4534169208,46.21228646350001,52.6690589953,25207851233.95861,339000157.8910855,156258852.8895298,50265737138.63412,577.3376907772472,77.87694582759916
rdt24_321121specjbbstream10010.sh,34048,28896.6854345,19152,19299.9,9487.43671971,0,14672,7614.35495716,4144,14672,20169.7353733,0,24,32,11,2,specjbb,stream,100,10,554832.04,217103227.5511604,11736454.3235,11788.2236615,17772605.7125,11501093.5799,149211.111388,0.0867889019906,0.05759449294750001,,1459.38742442,6354.91783892,98.2980513194,70.56594182856546,97.59487590239999,0.002951450471529503,86.1436869075,0.0204779952047,0.0295962848028,34.1711036543,56354.18208416361,53.535633758,67.82263486810001,25.7447430622,70.2747419905,43804056329.01412,616371017.7715945,278653944.7448052,118578629776.4626,653.1879942966207,72.01391417085651
rdt24_321121specjbbstream100100.sh,32032,24827.7163814,17920,10979,4909.2891198,0,18928,12133.5158924,6048,18928,47466.006846,0,24,32,11,2,specjbb,stream,100,100,247517.77,73544211.84503458,4085489.94253,4374.69130327,5710176.46329,5580539.3037,81243.0771499,0.0401283926974,0.0281271222281,,376.995347288,6102.69874148,103.411481022,67.1925680979616,98.4189650908,71.26957316080059,82.9955657951,0.111220789483,0.1039541333,39.7154359834,93144.84285379737,52.3949997436,53.2348835756,41.4612491752,74.4210680276,240331179892.0638,1055051182.277824,455832654.2623025,213925089536.6329,758.179592455408,239.9037440881304
rdt24_321121specjbbstream10020.sh,33264,27910.1809291,17696,18098.9,8696.35110024,0,14672,8633.99511002,5040,14672,30279.2974328,0,24,32,11,2,specjbb,stream,100,20,471645.47,172164470.7338338,9184207.225,9377.25932561,13987952.1025,10297315.6161,142947.53821,0.066142901798,0.0444982092985,,917.668676462,5662.02574035,106.056518773,67.72629102665097,98.137174466,0.006380841714976725,94.01900514299999,0.0385469218603,0.048494887132,35.7522510632,72376.43376545809,52.9823002855,62.3128840641,27.8238856768,73.10666670239999,100232021043.9911,797740421.0545093,358887777.0742933,201991515710.6031,946.2374359757064,128.14954038677
rdt24_321121specjbbstream10030.sh,32928,26923.1823745,16464,12588.8,6272.35789474,0,17136,9959.6376989,5376,17136,42902.3220318,0,24,32,11,2,specjbb,stream,100,30,340428.26,114100277.1261474,6188929.55586,5748.56787098,9177493.586110001,7189534.99389,99739.69951189999,0.0495784604847,0.0341339102756,,633.3345638769999,5991.41632492,89.44951392370001,61.02875350489686,98.4842897509,2.732367107381406,108.994897289,0.0690698099289,0.0796356517372,36.2458854693,88865.10881190024,53.66041553060001,59.78808649680001,40.3645165083,59.91421543640001,200510669772.2552,992512975.4525985,431071592.9500864,216795356762.4721,822.2053101879013,208.8061906915083
rdt24_321121specjbbstream10040.sh,32368,25861.0464548,15120,12421.9,5232.78288509,0,17696,11096.6259169,5712,17696,47511.9085575,0,24,32,11,2,specjbb,stream,100,40,261062.65,78999109.20079158,4314609.053669999,5250.32961544,6156021.339930001,5970187.35647,87024.40845989999,0.0408370181688,0.0287313324343,,361.766003858,6194.77504672,90.23544981129999,67.18964033598147,98.3956116651,36.41343763409223,128.825175075,0.104070896917,0.0998117966024,39.5997070873,93848.48234113498,53.5227187911,53.4919564379,38.9208400044,74.4548100255,247344887002.795,1061213155.461708,452527707.6448126,216184643041.0521,765.889725552453,244.401088038435
rdt24_321121specjbbstream10050.sh,32144,25271.8826406,18480,12055.5,5196.82591687,0,18928,11584.0586797,6384,18928,47118.2232274,0,24,32,11,2,specjbb,stream,100,50,263174.17,79802466.81461728,4366628.69382,5145.29743204,6240137.9927,5942860.28492,83046.92468239999,0.0416109727301,0.0291661787699,,421.478689411,6776.34948445,99.9644388175,66.09390937783354,98.4235482256,49.1879550011402,170.008294582,0.108710250856,0.0939995432571,39.2864030654,93406.61772950426,52.8718774208,53.9715272159,40.1976313451,72.9724094863,242094492455.5974,1055010251.476912,447545262.4179465,214815218086.6948,762.1254822933544,239.2207475458535
rdt24_321131specjbbstream10010.sh,32816,26460.0684597,17360,22687,10124.2734719,0,16464,10159.9608802,5600,16464,20264.3341076,0,24,32,11,3,specjbb,stream,100,10,560999.54,221399759.4806476,11996885.1847,12414.2870922,18046993.5389,11645144.4344,156119.736042,0.0864556838152,0.0573718624775,,1282.51671417,5717.827405,112.736532192,70.55571466341235,97.31226352889999,0.002741781366723857,118.774134973,0.0177358974522,0.0280943416668,34.377085465,56067.94283509385,54.3430294705,68.7079111427,25.9378073435,71.0921239722,43391170135.7455,614561910.3510102,274611003.5767448,115739689624.6622,654.9249397068909,71.38069974175723
rdt24_321131specjbbstream100100.sh,30800,23351.1784841,16912,11427.3,5094.84633252,0,19936,13805.1638142,8288,19936,48205.78765280001,0,24,32,11,3,specjbb,stream,100,100,234036.33,65612836.29170581,3505958.83422,3380.03132471,5004071.70641,5436255.38961,73646.4245756,0.0376391018753,0.0263930739109,,376.101042695,6542.46706016,126.980330803,67.11606174457117,98.3735742122,70.39915203172164,129.49558026,0.111325320811,0.0960514123811,41.0007573726,94319.022542532,52.897459,50.0327078576,40.9125474835,74.6826848866,250282279110.2607,1066101881.700671,454079498.9606135,214452772283.1508,754.1390088047549,245.837555715063
rdt24_321131specjbbstream10020.sh,31024,25958.9130967,22064,16410.4,8855.6370869,0,15680,10910.4724602,6944,15680,30167.5168911,0,24,32,11,3,specjbb,stream,100,20,474815.6,167450536.2846601,8983672.188660001,9667.28150764,13528726.2502,10632158.627,137459.365112,0.0663626698549,0.0445533496767,,1004.59262302,6287.51639862,116.203590469,68.08626379914409,97.96351935950001,0.005432563383963865,149.282579656,0.0402410305516,0.048692982036,37.1484570436,72223.98719491702,53.6631461329,61.5948687778,27.9501195723,73.62813690029999,99134885718.63724,801567274.7794492,347654238.8024086,199523627145.5573,942.1635254689924,125.5145639947646
rdt24_321131specjbbstream10030.sh,29904,24358.9046455,18480,12651.8,6736.6698044,0,19824,12757.7310513,7840,19824,42678.8477995,0,24,32,11,3,specjbb,stream,100,30,336195.61,106397660.7802824,5845697.79261,6580.13805646,8488130.37767,7599730.41803,101363.694748,0.04955539727889999,0.0340028185765,,581.3728017369999,5645.28325429,90.05643496399999,60.40140900015935,98.4131380901,3.161736634890313,100.372819482,0.06594235940519999,0.07438546444130001,38.6193405735,89102.65859085662,53.0643713906,56.7543768927,40.1903096473,60.6223416664,202854719487.1821,996830427.2280133,426353059.5989146,216574218609.074,822.2524756101918,209.4404166747325
rdt24_321131specjbbstream10040.sh,29232,23394.5819071,12544,12513.4,5527.72628362,0,21728,13722.0537897,8288,21728,47236.7790954,0,24,32,11,3,specjbb,stream,100,40,256414.2,72851613.57429153,3895234.06698,5284.12938792,5598994.513019999,5945230.775359999,82132.31091960002,0.0402172707867,0.0281404062056,,407.782470373,6107.83349369,100.631187309,70.2419517939621,98.3324557777,36.48556837360231,95.0627222229,0.106582454444,0.100875699456,40.6509931947,93774.27795291404,52.5060993953,50.4349054792,38.8398970742,74.8024175157,248200453771.9153,1057984928.239417,449138862.5314478,216411971512.9013,765.5706580787962,244.836389476544
rdt24_321131specjbbstream10050.sh,30576,22778.8557457,15120,12063.2,5350.17836186,0,21504,14376.391198,8512,21504,47262.7125917,0,24,32,11,3,specjbb,stream,100,50,246546.99,69847409.2668587,3874169.67325,3816.07162898,5367445.66522,5981331.78511,76250.6075914,0.0399888749905,0.0280802261996,,488.725639066,5743.22720051,89.1159069154,65.27475125454454,98.3634895522,48.66599683047277,110.119236576,0.110468023138,0.102342600129,41.8543785326,93458.62245470675,52.4663801619,50.0143297835,40.1509136043,73.1078038073,244472996266.0853,1055278665.170468,447537203.3690881,215062675384.9037,763.419569394231,241.955650903259
rdt24_321141specjbbstream10010.sh,31024,24816.4308446,20944,17959.6,10500.9263158,0,18144,12212.9351285,7952,18144,20223.9039168,0,24,32,11,4,specjbb,stream,100,10,559971.8,226424954.5310387,11969329.0294,13214.6614631,18412521.3993,11745136.4063,174110.250273,0.08608426585699999,0.05768179909339999,,1171.58671882,6002.82444629,129.320919978,71.76914758123189,97.1952833458,0.002281413389951285,120.317157972,0.0212049431727,0.032038768146,34.4922235483,55771.97020147352,54.16578637529999,70.0851014989,26.1169532881,71.4854604169,42602282268.65073,612021572.4914553,274114815.1638684,113095394653.4385,644.3220036119914,70.62019455291906
rdt24_321141specjbbstream100100.sh,26768,21734.9828851,16016,11341.3,5488.9205379,0,22960,15615.9217604,10976,22960,48047.9442543,0,24,32,11,4,specjbb,stream,100,100,231084.42,60201626.68646589,3278320.36937,4449.38144279,4499834.42231,5806669.57801,72824.0904631,0.0383006538427,0.0269737416756,,327.820901016,6160.73056351,99.6298604434,66.24305883955402,98.2935066957,70.48672965835947,98.9935338062,0.119392956744,0.107299621134,44.2183544062,94299.22006605648,52.1159833092,46.1056809467,40.9674934531,74.9465277747,250681003197.5362,1068008653.679325,449762855.2781975,214061466253.1783,756.5855898677893,245.5999086852173
rdt24_321141specjbbstream10020.sh,29008,23982.5134474,15008,15031.8,9828.45122249,0,19040,13035.6772616,8960,19040,30080.5816626,0,24,32,11,4,specjbb,stream,100,20,476575.61,171749394.4174545,9121494.507410001,10413.3557192,13811669.3021,10651590.9148,147372.739258,0.0648725414587,0.0436197803912,,1024.00388438,5408.09501272,97.1277174023,69.0867467290865,97.76426157680001,0.002947396480499644,84.5132149743,0.0361307429512,0.0478534901989,37.0880468875,71962.99306763952,53.5389628147,62.6756918343,28.209804803,74.1457278244,98759102852.59633,792877424.0637871,346105162.4809166,199268440597.9904,934.7075744361237,125.9628907150103
rdt24_321141specjbbstream10030.sh,27776,21972.400978,16128,13491,7231.66369193,0,21280,15383.1589242,10080,21280,42632.8749389,0,24,32,11,4,specjbb,stream,100,30,337529.3,103621361.1401568,5785390.914890001,5835.15883319,8191005.54628,7707496.12058,95712.3867368,0.04948996893969999,0.0345339268209,,596.42381463,5015.64905736,77.7799596566,59.91168214536742,98.30374960399999,3.297473921980567,89.07563974700001,0.0647708745603,0.0678512111838,39.650265923,89136.05877226264,53.58182657779999,55.868841056,39.9007200152,60.59207606069999,204223028659.563,1000207449.95157,428878057.0670728,216705737671.4036,820.0136694421294,211.2228057355311
rdt24_321141specjbbstream10040.sh,27664,21036.9682152,15008,13186.7,5572.85880196,0,23408,16323.3838631,10976,23408,46602.1748166,0,24,32,11,4,specjbb,stream,100,40,245868.02,65926476.41473679,3606956.65375,4078.69135715,4973882.096480001,6031540.54269,75635.1621963,0.0387450886723,0.0279065357726,,349.486478152,5879.15946904,98.5366847308,66.62558508516683,98.2619743351,37.13104378798067,86.91803876450001,0.106660424602,0.107561161939,43.3126237046,92391.27539982928,53.2681279621,48.78266339970001,39.3542598459,74.8942982264,236466729976.9316,1046579403.938009,446201296.9210644,215235853978.7984,777.3853071430373,236.7471027519193
rdt24_321141specjbbstream10050.sh,29568,21533.9853301,15232,11921,5808.58618582,0,23072,15797.0660147,10304,23072,47329.2927873,0,24,32,11,4,specjbb,stream,100,50,244134.95,65389779.45602411,3587224.49577,4541.17265197,4936466.96412,6052112.96866,77154.3692783,0.0400086639291,0.0277225310628,,481.59029634,6028.07596468,109.339992987,64.34671918281371,98.2871322891,48.19647838206075,109.021072217,0.108488236581,0.103205771109,43.2986101756,93966.24027174996,52.9221833431,47.1885592525,39.9084757701,73.3688294199,248775460795.2895,1064156723.796389,451969084.6860613,215482493733.1311,764.0452701323787,245.3551603006699
